Country Code,Country Name,Income Group,Region,Special Notes,Year,Fertility Rate,GDP per capita,Population
VEN,"Venezuela, RB",,Latin America & Caribbean,,2005,2.629,5456.191879,26668785.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,2010,2.471,13692.91497,28715022.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,2015,2.34,,30529716.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,2020,2.23,,28490453.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,1980,2.933,,11109.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,1985,1.882,,13202.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,1990,1.585,,15617.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,1995,1.716,,17674.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,2000,1.866,,20104.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,2005,1.341,,23497.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,2010,1.183,,27556.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,2015,1.186,,29366.0
VGB,British Virgin Islands,High income,Latin America & Caribbean,,2020,0.976,,30910.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,1980,3.094,,99636.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,1985,2.821,,100760.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,1990,2.99,,103963.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,1995,2.717,,107818.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,2000,2.06,,108642.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,2005,2.24,40828.74609,108453.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,2010,2.3,39905.12842,108357.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,2015,2.11,34007.35294,107712.0
VIR,Virgin Islands (U.S.),High income,Latin America & Caribbean,,2020,2.03,39552.1686,106290.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,1980,4.858,,52968270.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,1985,4.215,235.6525399,59811313.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,1990,3.596,96.71929574,66912613.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,1995,2.664,281.1336045,73759110.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,2000,2.072,394.5831366,79001142.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,2005,1.962,693.1898411,83142095.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,2010,1.895,1684.011664,87411012.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,2015,1.951,2595.234979,92191398.0
VNM,Vietnam,Lower middle income,East Asia & Pacific,,2020,1.955,3586.347302,96648685.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,1980,5.737,1025.639812,118156.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,1985,5.381,990.5154088,133119.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,1990,5.029,1119.280015,150882.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,1995,4.765,1461.405119,170612.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,2000,4.48,1416.197367,192074.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,2005,4.158,1814.818374,217632.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,2010,4.15,2732.552497,245453.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,2015,4.006,2643.886085,276438.0
VUT,Vanuatu,Lower middle income,East Asia & Pacific,,2020,3.778,2877.520173,311685.0
WLD,World,,,World aggregate.,1980,3.738270727,2551.889983,4442440474.0
WLD,World,,,World aggregate.,1985,3.534029391,2651.904305,4850160867.0
WLD,World,,,World aggregate.,1990,3.307728096,4304.097258,5293517142.0
WLD,World,,,World aggregate.,1995,2.861510047,5421.609098,5726801833.0
WLD,World,,,World aggregate.,2000,2.718455293,5507.46287,6144322697.0
WLD,World,,,World aggregate.,2005,2.603139521,7292.471174,6552571570.0
WLD,World,,,World aggregate.,2010,2.554559599,9556.568971,6969631901.0
WLD,World,,,World aggregate.,2015,2.477880694,10153.78077,7404910892.0
WLD,World,,,World aggregate.,2020,2.299029948,10881.7037,7820981524.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1980,5.925,,164905.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1985,5.344,573.9484436,166517.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1990,4.93,747.7808483,168186.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1995,4.802,1285.66701,174902.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2000,4.514,1406.765683,184008.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2005,4.374,2527.762838,188626.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2010,4.608,3494.341524,194672.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2015,4.357,4048.513876,203571.0
WSM,Samoa,Lower middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2020,3.997,4042.751224,214929.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,1980,4.909,,1521000.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,1985,4.308,,1682000.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,1990,3.647,,1862000.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,1995,2.6,,2029000.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,2000,2.66,,1700000.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,2005,2.609,,1705780.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,2010,2.426,3009.559334,1775680.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,2015,1.751,3520.766449,1788196.0
XKX,Kosovo,Upper middle income,Europe & Central Asia,,2020,1.529,4310.811183,1790133.0
YEM,"Yemen, Rep.",Low income,Middle East & North Africa,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1980,8.71,,9204938.0
YEM,"Yemen, Rep.",Low income,Middle East & North Africa,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1985,8.864,,11036918.0
YEM,"Yemen, Rep.",Low income,Middle East & North Africa,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1990,8.606,422.2107022,13375121.0
YEM,"Yemen, Rep.",Low income,Middle East & North Africa,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1995,7.525,264.4661909,16103339.0
YEM,"Yemen, Rep.",Low income,Middle East & North Africa,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2000,6.318,518.1486727,18628700.0
YEM,"Yemen, Rep.",Low income,Middle East & North Africa,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2005,5.577,785.451113,21320671.0
